Ticket,OrderType,OrderSymbol,OrderLots,OrderOpenTime,OrderOpenPrice,OrderCloseTime,OrderClosePrice,OrderProfitInPips,OrderCommission,OrderSwap,OrderProfit,TradeProfit,OrderMagicNumber,OrderComment,OrderCommentShort
75046,BUY,GOLD,0.09,2023.11.08 17:13,1957.91,2023.11.08 18:19,1957.16,-7.5,0,0,-1018,-1018,500,500pips_buy_9,50
75089,BUY,GOLD,0.09,2023.11.08 17:13,1957.58,2023.11.08 17:52,1954.76,-28.2,0,0,-3828,-3828,300,300pips_buy_9,30
75090,BUY,GOLD,0.09,2023.11.08 17:13,1957.58,2023.11.08 17:51,1953.96,-36.2,0,0,-4914,-4914,200,200pips_buy_9,20
75091,BUY,GOLD,0.08,2023.11.08 17:13,1957.57,2023.11.08 17:54,1955.74,-18.3,0,0,-2208,-2208,400,400pips_buy_8,40
75443,BUY,GOLD,0.07,2023.11.08 17:23,1955.99,2023.11.08 17:30,1957.14,11.5,0,0,1215,1215,100,100pips_buy_7,10
75444,BUY,GOLD,0.10,2023.11.08 17:23,1955.99,2023.11.08 17:51,1953.96,-20.3,0,0,-3062,-3062,200,200pips_buy_10,20
75446,BUY,GOLD,0.09,2023.11.08 17:23,1955.99,2023.11.08 17:54,1955.74,-2.5,0,0,-339,-339,400,400pips_buy_9,40
75448,BUY,GOLD,0.10,2023.11.08 17:23,1956.21,2023.11.08 17:52,1954.78,-14.3,0,0,-2157,-2157,300,300pips_buy_10,30
75449,BUY,GOLD,0.10,2023.11.08 17:23,1956.21,2023.11.08 18:19,1957.13,9.199999999999999,0,0,1387,1387,500,500pips_buy_10,50
75481,SELL,GOLD,0.01,2023.11.08 17:23,1955.8,2023.11.08 17:36,1956.85,-10.5,0,0,-158,-158,100,100pips_sell_1,10
75486,SELL,GOLD,0.01,2023.11.08 17:23,1955.88,2023.11.08 17:38,1954.9,9.800000000000001,0,0,148,148,200,200pips_sell_1,20
75487,SELL,GOLD,0.01,2023.11.08 17:23,1955.92,2023.11.08 17:39,1954.15,17.7,0,0,267,267,300,300pips_sell_1,30
75756,SELL,GOLD,0.02,2023.11.08 17:30,1956.87,2023.11.08 17:36,1956.82,0.5,0,0,15,15,100,100pips_sell_2,10
75764,SELL,GOLD,0.02,2023.11.08 17:30,1957.14,2023.11.08 17:38,1954.98,21.6,0,0,652,652,200,200pips_sell_2,20
75765,SELL,GOLD,0.02,2023.11.08 17:30,1957.14,2023.11.08 17:39,1954.14,30,0,0,906,906,300,300pips_sell_2,30
75772,BUY,GOLD,0.01,2023.11.08 17:30,1957.62,2023.11.08 17:46,1953.14,-44.8,0,0,-676,-676,100,100pips_buy_1,10
75900,SELL,GOLD,0.03,2023.11.08 17:33,1957.87,2023.11.08 17:36,1956.82,10.5,0,0,475,475,100,100pips_sell_3,10
75981,SELL,GOLD,0.01,2023.11.08 17:36,1956.5,2023.11.08 17:38,1955.36,11.4,0,0,172,172,100,100pips_sell_1,10
75997,BUY,GOLD,0.02,2023.11.08 17:37,1956.56,2023.11.08 17:46,1953.15,-34.1,0,0,-1029,-1029,100,100pips_buy_2,10
76046,BUY,GOLD,0.03,2023.11.08 17:38,1955.43,2023.11.08 17:46,1953.14,-22.9,0,0,-1037,-1037,100,100pips_buy_3,10
76056,SELL,GOLD,0.01,2023.11.08 17:38,1954.97,2023.11.08 17:40,1953.95,10.2,0,0,154,154,100,100pips_sell_1,10
76064,SELL,GOLD,0.01,2023.11.08 17:38,1954.95,2023.11.08 19:22,1953.2,17.5,0,0,264,264,400,400pips_sell_1,40
76083,BUY,GOLD,0.11,2023.11.08 17:38,1954.98,2023.11.08 17:52,1954.96,-0.2,0,0,-33,-33,300,300pips_buy_11,30
76085,BUY,GOLD,0.11,2023.11.08 17:38,1954.98,2023.11.08 18:19,1957.06,20.8,0,0,3449,3449,500,500pips_buy_11,50
76088,BUY,GOLD,0.10,2023.11.08 17:38,1954.88,2023.11.08 17:54,1955.77,8.9,0,0,1342,1342,400,400pips_buy_10,40
76092,SELL,GOLD,0.01,2023.11.08 17:38,1954.58,2023.11.08 17:40,1952.54,20.4,0,0,308,308,200,200pips_sell_1,20
76098,BUY,GOLD,0.11,2023.11.08 17:38,1954.97,2023.11.08 17:51,1954.02,-9.5,0,0,-1576,-1576,200,200pips_buy_11,20
76170,BUY,GOLD,0.04,2023.11.08 17:39,1954.44,2023.11.08 17:46,1953.12,-13.2,0,0,-797,-797,100,100pips_buy_4,10
76216,SELL,GOLD,0.01,2023.11.08 17:39,1953.9,2023.11.08 18:09,1952.88,10.2,0,0,154,154,300,300pips_sell_1,30
76260,BUY,GOLD,0.12,2023.11.08 17:39,1954,2023.11.08 17:52,1954.96,9.6,0,0,1737,1737,300,300pips_buy_12,30
76261,BUY,GOLD,0.12,2023.11.08 17:39,1954,2023.11.08 18:19,1957.03,30.3,0,0,5481,5481,500,500pips_buy_12,50
76324,BUY,GOLD,0.12,2023.11.08 17:40,1953.95,2023.11.08 17:51,1953.99,0.4,0,0,72,72,200,200pips_buy_12,20
76326,SELL,GOLD,0.01,2023.11.08 17:40,1953.49,2023.11.08 17:41,1952.37,11.2,0,0,169,169,100,100pips_sell_1,10
76339,BUY,GOLD,0.11,2023.11.08 17:40,1953.76,2023.11.08 17:54,1955.73,19.7,0,0,3268,3268,400,400pips_buy_11,40
76373,BUY,GOLD,0.05,2023.11.08 17:40,1953.31,2023.11.08 17:46,1953.21,-1,0,0,-75,-75,100,100pips_buy_5,10
76423,BUY,GOLD,0.13,2023.11.08 17:40,1952.96,2023.11.08 17:51,1954,10.4,0,0,2039,2039,200,200pips_buy_13,20
76424,BUY,GOLD,0.13,2023.11.08 17:40,1952.96,2023.11.08 17:52,1954.95,19.9,0,0,3902,3902,300,300pips_buy_13,30
76425,BUY,GOLD,0.13,2023.11.08 17:40,1952.88,2023.11.08 18:19,1957.02,41.4,0,0,8113,8113,500,500pips_buy_13,50
76429,BUY,GOLD,0.12,2023.11.08 17:40,1952.76,2023.11.08 17:54,1955.73,29.7,0,0,5375,5375,400,400pips_buy_12,40
76454,SELL,GOLD,0.01,2023.11.08 17:40,1952.24,2023.11.08 19:31,1952.53,-2.9,0,0,-44,-44,500,500pips_sell_1,50
76465,SELL,GOLD,0.01,2023.11.08 17:40,1952.21,2023.11.08 18:09,1953.4,-11.9,0,0,-179,-179,200,200pips_sell_1,20
76489,SELL,GOLD,0.01,2023.11.08 17:41,1951.85,2023.11.08 17:58,1955.15,-33,0,0,-498,-498,100,100pips_sell_1,10
76500,BUY,GOLD,0.06,2023.11.08 17:41,1952.2,2023.11.08 17:46,1953.2,10,0,0,905,905,100,100pips_buy_6,10
76547,BUY,GOLD,0.14,2023.11.08 17:41,1951.91,2023.11.08 17:51,1954.04,21.3,0,0,4498,4498,200,200pips_buy_14,20
76548,BUY,GOLD,0.14,2023.11.08 17:41,1951.91,2023.11.08 17:52,1954.96,30.5,0,0,6440,6440,300,300pips_buy_14,30
76571,BUY,GOLD,0.14,2023.11.08 17:42,1951.82,2023.11.08 18:19,1956.96,51.4,0,0,10848,10848,500,500pips_buy_14,50
76584,BUY,GOLD,0.13,2023.11.08 17:42,1951.78,2023.11.08 17:54,1955.71,39.3,0,0,7705,7705,400,400pips_buy_13,40
76757,SELL,GOLD,0.02,2023.11.08 17:46,1952.91,2023.11.08 17:58,1955.15,-22.4,0,0,-676,-676,100,100pips_sell_2,10
76763,SELL,GOLD,0.02,2023.11.08 17:46,1953.2,2023.11.08 18:09,1953.4,-2,0,0,-60,-60,200,200pips_sell_2,20
76764,SELL,GOLD,0.02,2023.11.08 17:46,1953.2,2023.11.08 19:31,1952.51,6.9,0,0,208,208,500,500pips_sell_2,50
76769,BUY,GOLD,0.01,2023.11.08 17:46,1953.52,2023.11.08 17:52,1954.62,11,0,0,166,166,100,100pips_buy_1,10
76955,SELL,GOLD,0.03,2023.11.08 17:51,1954.04,2023.11.08 17:58,1955.2,-11.6,0,0,-525,-525,100,100pips_sell_3,10
76960,BUY,GOLD,0.01,2023.11.08 17:51,1954.49,2023.11.08 18:13,1954.97,4.8,0,0,72,72,200,200pips_buy_1,20
76968,SELL,GOLD,0.03,2023.11.08 17:51,1954.49,2023.11.08 18:09,1953.48,10.1,0,0,457,457,200,200pips_sell_3,20
76969,SELL,GOLD,0.03,2023.11.08 17:51,1954.49,2023.11.08 19:31,1952.57,19.2,0,0,869,869,500,500pips_sell_3,50
76982,BUY,GOLD,0.01,2023.11.08 17:52,1955.06,2023.11.08 17:55,1956.02,9.6,0,0,145,145,100,100pips_buy_1,10
76993,SELL,GOLD,0.02,2023.11.08 17:52,1954.89,2023.11.08 18:09,1952.83,20.6,0,0,621,621,300,300pips_sell_2,30
77005,BUY,GOLD,0.01,2023.11.08 17:52,1955.07,2023.11.08 18:14,1956.12,10.5,0,0,158,158,300,300pips_buy_1,30
77039,SELL,GOLD,0.04,2023.11.08 17:53,1955.11,2023.11.08 17:58,1955.23,-1.2,0,0,-72,-72,100,100pips_sell_4,10
77083,SELL,GOLD,0.04,2023.11.08 17:53,1955.48,2023.11.08 18:09,1953.43,20.5,0,0,1237,1237,200,200pips_sell_4,20
77084,SELL,GOLD,0.04,2023.11.08 17:53,1955.48,2023.11.08 19:31,1952.55,29.3,0,0,1768,1768,500,500pips_sell_4,50
77113,BUY,GOLD,0.01,2023.11.08 17:54,1956,2023.11.08 18:19,1957.11,11.1,0,0,167,167,400,400pips_buy_1,40
77160,SELL,GOLD,0.03,2023.11.08 17:55,1955.89,2023.11.08 18:09,1952.83,30.6,0,0,1385,1385,300,300pips_sell_3,30
77166,SELL,GOLD,0.02,2023.11.08 17:55,1956.03,2023.11.08 19:22,1953.24,27.9,0,0,841,841,400,400pips_sell_2,40
77169,BUY,GOLD,0.01,2023.11.08 17:55,1956.42,2023.11.08 18:13,1954.73,-16.9,0,0,-255,-255,100,100pips_buy_1,10
77175,SELL,GOLD,0.05,2023.11.08 17:56,1956.12,2023.11.08 17:58,1955.12,10,0,0,754,754,100,100pips_sell_5,10
77223,BUY,GOLD,0.02,2023.11.08 17:57,1955.37,2023.11.08 18:13,1954.73,-6.4,0,0,-193,-193,100,100pips_buy_2,10
77262,SELL,GOLD,0.01,2023.11.08 17:58,1954.74,2023.11.08 18:08,1953.72,10.2,0,0,154,154,100,100pips_sell_1,10
77263,BUY,GOLD,0.02,2023.11.08 17:58,1954.97,2023.11.08 18:19,1957.03,20.6,0,0,621,621,400,400pips_buy_2,40
77369,BUY,GOLD,0.03,2023.11.08 18:01,1954.37,2023.11.08 18:13,1954.57,2,0,0,90,90,100,100pips_buy_3,10
77421,BUY,GOLD,0.02,2023.11.08 18:03,1954.05,2023.11.08 18:14,1955.99,19.4,0,0,585,585,300,300pips_buy_2,30
77438,BUY,GOLD,0.03,2023.11.08 18:04,1953.93,2023.11.08 18:19,1956.94,30.1,0,0,1361,1361,400,400pips_buy_3,40
77548,SELL,GOLD,0.01,2023.11.08 18:08,1953.25,2023.11.08 18:14,1955.26,-20.1,0,0,-303,-303,100,100pips_sell_1,10
77589,BUY,GOLD,0.04,2023.11.08 18:09,1953.4,2023.11.08 18:13,1954.55,11.5,0,0,694,694,100,100pips_buy_4,10
77590,BUY,GOLD,0.02,2023.11.08 18:09,1953.4,2023.11.08 18:13,1955.16,17.6,0,0,531,531,200,200pips_buy_2,20
77597,SELL,GOLD,0.01,2023.11.08 18:09,1953.07,2023.11.08 18:45,1955.01,-19.4,0,0,-292,-292,200,200pips_sell_1,20
77605,BUY,GOLD,0.03,2023.11.08 18:09,1952.98,2023.11.08 18:14,1956.01,30.3,0,0,1370,1370,300,300pips_buy_3,30
77625,BUY,GOLD,0.04,2023.11.08 18:09,1952.88,2023.11.08 18:19,1956.97,40.9,0,0,2466,2466,400,400pips_buy_4,40
77637,SELL,GOLD,0.01,2023.11.08 18:09,1952.48,2023.11.08 19:21,1953.95,-14.7,0,0,-222,-222,300,300pips_sell_1,30
77777,SELL,GOLD,0.02,2023.11.08 18:12,1953.53,2023.11.08 19:21,1953.93,-4,0,0,-121,-121,300,300pips_sell_2,30
77814,SELL,GOLD,0.02,2023.11.08 18:13,1954.02,2023.11.08 18:45,1955.01,-9.9,0,0,-299,-299,200,200pips_sell_2,20
77830,SELL,GOLD,0.02,2023.11.08 18:13,1954.25,2023.11.08 18:14,1955.14,-8.9,0,0,-268,-268,100,100pips_sell_2,10
77844,SELL,GOLD,0.03,2023.11.08 18:13,1954.55,2023.11.08 19:21,1953.93,6.2,0,0,280,280,300,300pips_sell_3,30
77847,BUY,GOLD,0.01,2023.11.08 18:13,1955.03,2023.11.08 18:14,1956.01,9.800000000000001,0,0,148,148,100,100pips_buy_1,10
77859,SELL,GOLD,0.03,2023.11.08 18:13,1955.08,2023.11.08 18:14,1955.14,-0.6,0,0,-27,-27,100,100pips_sell_3,10
77860,SELL,GOLD,0.04,2023.11.08 18:13,1955.08,2023.11.08 19:21,1953.93,11.5,0,0,694,694,300,300pips_sell_4,30
77862,SELL,GOLD,0.03,2023.11.08 18:13,1955.08,2023.11.08 18:45,1955.02,0.6,0,0,27,27,200,200pips_sell_3,20
77867,BUY,GOLD,0.01,2023.11.08 18:13,1955.37,2023.11.08 18:20,1957.24,18.7,0,0,282,282,200,200pips_buy_1,20
77916,BUY,GOLD,0.01,2023.11.08 18:14,1956.32,2023.11.08 18:16,1956.3,-0.2,0,0,-3,-3,100,100pips_buy_1,10
77919,SELL,GOLD,0.04,2023.11.08 18:14,1956.13,2023.11.08 18:14,1955.07,10.6,0,0,639,639,100,100pips_sell_4,10
77920,SELL,GOLD,0.04,2023.11.08 18:14,1956.13,2023.11.08 18:45,1955.01,11.2,0,0,675,675,200,200pips_sell_4,20
77921,BUY,GOLD,0.01,2023.11.08 18:14,1956.42,2023.11.09 01:05,1951,-54.2,0,-151,-818,-969,300,300pips_buy_1,30
77923,SELL,GOLD,0.05,2023.11.08 18:14,1956,2023.11.08 19:21,1953.96,20.4,0,0,1538,1538,300,300pips_sell_5,30
77929,BUY,GOLD,0.02,2023.11.08 18:14,1955.32,2023.11.09 01:05,1951,-43.2,0,-302,-1304,-1606,300,300pips_buy_2,30
77930,BUY,GOLD,0.02,2023.11.08 18:14,1955.22,2023.11.08 18:16,1956.34,11.2,0,0,338,338,100,100pips_buy_2,10
77933,SELL,GOLD,0.01,2023.11.08 18:14,1954.87,2023.11.08 18:17,1955,-1.3,0,0,-20,-20,100,100pips_sell_1,10
77987,SELL,GOLD,0.02,2023.11.08 18:15,1955.98,2023.11.08 18:17,1954.95,10.3,0,0,311,311,100,100pips_sell_2,10
78005,BUY,GOLD,0.01,2023.11.08 18:16,1956.72,2023.11.08 18:19,1957.01,2.9,0,0,44,44,100,100pips_buy_1,10
78013,SELL,GOLD,0.05,2023.11.08 18:16,1956.53,2023.11.08 19:31,1952.51,40.2,0,0,3032,3032,500,500pips_sell_5,50
78019,BUY,GOLD,0.02,2023.11.08 18:16,1955.66,2023.11.08 18:19,1956.67,10.1,0,0,305,305,100,100pips_buy_2,10
78060,SELL,GOLD,0.01,2023.11.08 18:17,1954.79,2023.11.08 18:23,1955.93,-11.4,0,0,-172,-172,100,100pips_sell_1,10
78072,SELL,GOLD,0.02,2023.11.08 18:18,1955.85,2023.11.08 18:23,1955.94,-0.9,0,0,-27,-27,100,100pips_sell_2,10
78126,SELL,GOLD,0.06,2023.11.08 18:19,1956.97,2023.11.08 19:21,1953.93,30.4,0,0,2751,2751,300,300pips_sell_6,30
78128,BUY,GOLD,0.01,2023.11.08 18:19,1957.42,2023.11.08 19:06,1955.36,-20.6,0,0,-311,-311,100,100pips_buy_1,10
78139,SELL,GOLD,0.03,2023.11.08 18:19,1956.95,2023.11.08 18:23,1955.83,11.2,0,0,506,506,100,100pips_sell_3,10
78146,BUY,GOLD,0.01,2023.11.08 18:19,1957.7,2023.11.09 03:08,1952.46,-52.4,0,-151,-791,-942,400,400pips_buy_1,40
78156,SELL,GOLD,0.02,2023.11.08 18:19,1957.25,2023.11.08 19:22,1953.24,40.1,0,0,1209,1209,400,400pips_sell_3,40
78157,SELL,GOLD,0.05,2023.11.08 18:19,1957.25,2023.11.08 18:45,1955.1,21.5,0,0,1621,1621,200,200pips_sell_5,20
78162,BUY,GOLD,0.01,2023.11.08 18:19,1957.42,2023.11.09 03:21,1953.08,-43.4,0,-151,-655,-806,500,500pips_buy_1,50
78235,BUY,GOLD,0.01,2023.11.08 18:20,1957.61,2023.11.08 19:50,1954.56,-30.5,0,0,-460,-460,200,200pips_buy_1,20
78250,SELL,GOLD,0.06,2023.11.08 18:20,1957.59,2023.11.08 19:31,1952.51,50.8,0,0,4598,4598,500,500pips_sell_6,50
78295,BUY,GOLD,0.02,2023.11.08 18:22,1956.6,2023.11.08 19:50,1954.56,-20.4,0,0,-616,-616,200,200pips_buy_2,20
78297,BUY,GOLD,0.02,2023.11.08 18:22,1956.6,2023.11.09 03:08,1952.51,-40.9,0,-302,-1235,-1537,400,400pips_buy_2,40
78306,BUY,GOLD,0.02,2023.11.08 18:22,1956.33,2023.11.08 19:06,1955.36,-9.699999999999999,0,0,-292,-292,100,100pips_buy_2,10
78307,BUY,GOLD,0.02,2023.11.08 18:22,1956.33,2023.11.09 03:21,1953.07,-32.6,0,-302,-984,-1286,500,500pips_buy_2,50
78332,SELL,GOLD,0.01,2023.11.08 18:23,1955.59,2023.11.08 18:45,1955.32,2.7,0,0,41,41,100,100pips_sell_1,10
78351,BUY,GOLD,0.03,2023.11.08 18:24,1955.6,2023.11.08 19:50,1954.56,-10.4,0,0,-471,-471,200,200pips_buy_3,20
78352,BUY,GOLD,0.03,2023.11.08 18:24,1955.6,2023.11.09 03:08,1952.51,-30.9,0,-453,-1399,-1852,400,400pips_buy_3,40
78357,SELL,GOLD,0.02,2023.11.08 18:24,1956.51,2023.11.08 18:45,1955.53,9.800000000000001,0,0,295,295,100,100pips_sell_2,10
78657,BUY,GOLD,0.03,2023.11.08 18:45,1955.31,2023.11.09 03:21,1953.07,-22.4,0,-453,-1014,-1467,500,500pips_buy_3,50
78660,SELL,GOLD,0.01,2023.11.08 18:45,1955.01,2023.11.08 18:55,1954.03,9.800000000000001,0,0,148,148,100,100pips_sell_1,10
78667,BUY,GOLD,0.03,2023.11.08 18:45,1955.29,2023.11.08 19:06,1955.36,0.7,0,0,32,32,100,100pips_buy_3,10
78693,SELL,GOLD,0.01,2023.11.08 18:45,1954.68,2023.11.08 19:21,1953.83,8.5,0,0,128,128,200,200pips_sell_1,20
78837,BUY,GOLD,0.04,2023.11.08 18:53,1954.6,2023.11.08 19:50,1954.56,-0.4,0,0,-24,-24,200,200pips_buy_4,20
78838,BUY,GOLD,0.04,2023.11.08 18:53,1954.6,2023.11.09 03:08,1952.46,-21.4,0,-604,-1292,-1896,400,400pips_buy_4,40
78857,BUY,GOLD,0.03,2023.11.08 18:54,1954.29,2023.11.09 01:05,1951,-32.9,0,-453,-1489,-1942,300,300pips_buy_3,30
78858,BUY,GOLD,0.04,2023.11.08 18:54,1954.29,2023.11.09 03:21,1953.07,-12.2,0,-604,-737,-1341,500,500pips_buy_4,50
78859,BUY,GOLD,0.04,2023.11.08 18:54,1954.29,2023.11.08 19:06,1955.39,11,0,0,663,663,100,100pips_buy_4,10
78893,SELL,GOLD,0.01,2023.11.08 18:55,1953.66,2023.11.08 19:18,1954.8,-11.4,0,0,-172,-172,100,100pips_sell_1,10
78961,SELL,GOLD,0.02,2023.11.08 18:57,1954.67,2023.11.08 19:18,1954.82,-1.5,0,0,-45,-45,100,100pips_sell_2,10
79133,BUY,GOLD,0.01,2023.11.08 19:06,1955.77,2023.11.08 19:43,1953.97,-18,0,0,-272,-272,100,100pips_buy_1,10
79179,SELL,GOLD,0.02,2023.11.08 19:07,1955.85,2023.11.08 19:21,1953.83,20.2,0,0,609,609,200,200pips_sell_2,20
79180,SELL,GOLD,0.03,2023.11.08 19:07,1955.85,2023.11.08 19:18,1954.8,10.5,0,0,475,475,100,100pips_sell_3,10
79431,SELL,GOLD,0.01,2023.11.08 19:18,1954.41,2023.11.08 19:22,1953.36,10.5,0,0,158,158,100,100pips_sell_1,10
79441,BUY,GOLD,0.02,2023.11.08 19:19,1954.76,2023.11.08 19:43,1953.95,-8.1,0,0,-244,-244,100,100pips_buy_2,10
79508,SELL,GOLD,0.01,2023.11.08 19:21,1953.59,2023.11.08 20:31,1951.62,19.7,0,0,297,297,300,300pips_sell_1,30
79512,SELL,GOLD,0.01,2023.11.08 19:21,1953.48,2023.11.08 20:16,1952.51,9.699999999999999,0,0,146,146,200,200pips_sell_1,20
79519,BUY,GOLD,0.03,2023.11.08 19:21,1953.75,2023.11.08 19:43,1953.95,2,0,0,91,91,100,100pips_buy_3,10
79531,BUY,GOLD,0.05,2023.11.08 19:21,1953.6,2023.11.09 03:08,1952.53,-10.7,0,-755,-808,-1563,400,400pips_buy_5,40
79533,BUY,GOLD,0.05,2023.11.08 19:21,1953.6,2023.11.08 19:50,1954.56,9.6,0,0,724,724,200,200pips_buy_5,20
79550,SELL,GOLD,0.01,2023.11.08 19:22,1953.03,2023.11.08 20:01,1953.09,-0.6,0,0,-9,-9,100,100pips_sell_1,10
79566,BUY,GOLD,0.05,2023.11.08 19:22,1953.27,2023.11.09 03:21,1953.07,-2,0,-755,-151,-906,500,500pips_buy_5,50
79568,BUY,GOLD,0.04,2023.11.08 19:22,1953.27,2023.11.09 01:05,1951,-22.7,0,-604,-1370,-1974,300,300pips_buy_4,30
79579,SELL,GOLD,0.01,2023.11.08 19:22,1952.94,2023.11.08 21:26,1949.9,30.4,0,0,459,459,400,400pips_sell_1,40
79788,BUY,GOLD,0.04,2023.11.08 19:30,1952.85,2023.11.08 19:43,1953.96,11.1,0,0,670,670,100,100pips_buy_4,10
79813,BUY,GOLD,0.06,2023.11.08 19:31,1952.58,2023.11.09 03:08,1952.53,-0.5,0,-906,-45,-951,400,400pips_buy_6,40
79814,BUY,GOLD,0.06,2023.11.08 19:31,1952.58,2023.11.08 19:50,1954.6,20.2,0,0,1829,1829,200,200pips_buy_6,20
79824,SELL,GOLD,0.01,2023.11.08 19:31,1952.23,2023.11.08 21:33,1949.35,28.8,0,0,435,435,500,500pips_sell_1,50
79954,BUY,GOLD,0.05,2023.11.08 19:36,1952.21,2023.11.09 01:05,1951,-12.1,0,-755,-913,-1668,300,300pips_buy_5,30
79955,BUY,GOLD,0.06,2023.11.08 19:36,1952.21,2023.11.09 03:21,1953.07,8.6,0,-906,779,-127,500,500pips_buy_6,50
80021,SELL,GOLD,0.02,2023.11.08 19:41,1953.27,2023.11.08 21:33,1949.27,40,0,0,1208,1208,500,500pips_sell_2,50
80083,SELL,GOLD,0.02,2023.11.08 19:43,1953.97,2023.11.08 21:26,1949.88,40.9,0,0,1235,1235,400,400pips_sell_2,40
80086,BUY,GOLD,0.01,2023.11.08 19:43,1954.36,2023.11.08 20:05,1954.39,0.3,0,0,5,5,100,100pips_buy_1,10
80089,SELL,GOLD,0.02,2023.11.08 19:43,1954.16,2023.11.08 20:01,1953.09,10.7,0,0,323,323,100,100pips_sell_2,10
80101,SELL,GOLD,0.03,2023.11.08 19:43,1954.27,2023.11.08 21:33,1949.28,49.9,0,0,2260,2260,500,500pips_sell_3,50
80176,SELL,GOLD,0.02,2023.11.08 19:49,1954.49,2023.11.08 20:16,1952.49,20,0,0,604,604,200,200pips_sell_2,20
80199,SELL,GOLD,0.02,2023.11.08 19:50,1954.56,2023.11.08 20:31,1951.53,30.3,0,0,914,914,300,300pips_sell_2,30
80203,BUY,GOLD,0.01,2023.11.08 19:50,1954.93,2023.11.08 22:53,1949.79,-51.4,0,0,-776,-776,200,200pips_buy_1,20
80248,BUY,GOLD,0.02,2023.11.08 19:53,1953.87,2023.11.08 22:53,1949.79,-40.8,0,0,-1232,-1232,200,200pips_buy_2,20
80279,BUY,GOLD,0.02,2023.11.08 19:56,1953.34,2023.11.08 20:05,1954.36,10.2,0,0,308,308,100,100pips_buy_2,10
80350,SELL,GOLD,0.01,2023.11.08 20:01,1952.71,2023.11.08 20:15,1952.72,-0.1,0,0,-2,-2,100,100pips_sell_1,10
80365,BUY,GOLD,0.03,2023.11.08 20:01,1952.78,2023.11.08 22:53,1949.79,-29.9,0,0,-1354,-1354,200,200pips_buy_3,20
80419,SELL,GOLD,0.02,2023.11.08 20:03,1953.75,2023.11.08 20:15,1952.73,10.2,0,0,308,308,100,100pips_sell_2,10
80481,BUY,GOLD,0.01,2023.11.08 20:05,1954.74,2023.11.08 20:40,1952.59,-21.5,0,0,-324,-324,100,100pips_buy_1,10
80581,BUY,GOLD,0.02,2023.11.08 20:10,1953.51,2023.11.08 20:40,1952.57,-9.4,0,0,-284,-284,100,100pips_buy_2,10
80658,SELL,GOLD,0.01,2023.11.08 20:15,1952.43,2023.11.08 20:26,1952.36,0.7,0,0,11,11,100,100pips_sell_1,10
80688,BUY,GOLD,0.03,2023.11.08 20:16,1952.52,2023.11.08 20:40,1952.59,0.7,0,0,32,32,100,100pips_buy_3,10
80699,SELL,GOLD,0.01,2023.11.08 20:16,1952.15,2023.11.08 20:31,1951.19,9.6,0,0,145,145,200,200pips_sell_1,20
80876,SELL,GOLD,0.02,2023.11.08 20:23,1953.18,2023.11.08 20:31,1951.17,20.1,0,0,607,607,200,200pips_sell_2,20
80915,SELL,GOLD,0.02,2023.11.08 20:24,1953.4,2023.11.08 20:26,1952.33,10.7,0,0,323,323,100,100pips_sell_2,10
80948,SELL,GOLD,0.01,2023.11.08 20:26,1951.97,2023.11.08 21:24,1950.94,10.3,0,0,155,155,100,100pips_sell_1,10
81025,BUY,GOLD,0.04,2023.11.08 20:31,1951.73,2023.11.08 22:53,1949.79,-19.4,0,0,-1172,-1172,200,200pips_buy_4,20
81047,BUY,GOLD,0.07,2023.11.08 20:31,1951.53,2023.11.09 03:08,1952.53,10,0,-1057,1057,0,400,400pips_buy_7,40
81050,SELL,GOLD,0.01,2023.11.08 20:31,1951.29,2023.11.08 21:33,1949.39,19,0,0,287,287,300,300pips_sell_1,30
81053,BUY,GOLD,0.04,2023.11.08 20:31,1951.52,2023.11.08 20:40,1952.61,10.9,0,0,658,658,100,100pips_buy_4,10
81090,BUY,GOLD,0.06,2023.11.08 20:31,1951.19,2023.11.09 01:05,1951,-1.9,0,-906,-172,-1078,300,300pips_buy_6,30
81091,BUY,GOLD,0.07,2023.11.08 20:31,1951.19,2023.11.09 03:21,1953.08,18.9,0,-1057,1997,940,500,500pips_buy_7,50
81096,SELL,GOLD,0.01,2023.11.08 20:31,1950.86,2023.11.08 21:26,1949.99,8.699999999999999,0,0,131,131,200,200pips_sell_1,20
81232,SELL,GOLD,0.02,2023.11.08 20:39,1951.89,2023.11.08 21:26,1949.9,19.9,0,0,601,601,200,200pips_sell_2,20
81261,SELL,GOLD,0.02,2023.11.08 20:40,1952.39,2023.11.08 21:33,1949.38,30.1,0,0,909,909,300,300pips_sell_2,30
81273,BUY,GOLD,0.01,2023.11.08 20:40,1952.93,2023.11.08 22:15,1949.11,-38.2,0,0,-577,-577,100,100pips_buy_1,10
81303,BUY,GOLD,0.02,2023.11.08 20:43,1951.92,2023.11.08 22:15,1949.02,-29,0,0,-876,-876,100,100pips_buy_2,10
81773,SELL,GOLD,0.01,2023.11.08 21:24,1950.56,2023.11.08 21:31,1949.54,10.2,0,0,154,154,100,100pips_sell_1,10
81780,BUY,GOLD,0.03,2023.11.08 21:24,1950.9,2023.11.08 22:15,1949.02,-18.8,0,0,-852,-852,100,100pips_buy_3,10
81819,BUY,GOLD,0.05,2023.11.08 21:25,1950.69,2023.11.08 22:53,1949.76,-9.300000000000001,0,0,-702,-702,200,200pips_buy_5,20
